tweet,categoria
"@emartineztv: Panamá será este año el pais más rico de America Latina. ¡EL PAIS MÁS RICO! Y aún así, uno de los más ricos en subsidios, fracasos y deserción escolar, corrupción, embarazos en adolescentes, falta de medicinas, clientelismo, falta de agua, entre otras riquezas.",sistema educativo
"@ChrisjamesD: Cuando en Panamá no haya una familia que vaya a la cama sin comer

Cuando en Panamá no haya deserción escolar ni escuelas en mal estado

Cuando en Panamá no haya malos manejos del dinero público ni corrupción

Entonces podremos cantar con orgullo 
""Alcanzamos por fin la Victoria""",sistema educativo
"@Miracle_Chang_G: El día que digan que mediremos la calidad de la educación según resultados de estudiantes, hablaremos de Educación #Panamá @tvnpanama",sistema educativo
@TReporta: Informe de deserción escolar en Panamá.,sistema educativo
"Mañana inicia el año escolar,estaremos muy pendiente del estatus de las escuelas y de los nombramientos de los maestros @Meduca_Panama",sistema educativo
"Y aqui en panama faltan nombramientos de maestros , profesores y del area de trabajadoras manuales que tienen a nuestros hijos haciendo el aseo que lo correcto es que ellos van a estudiar y no son empleados de meduca.",sistema educativo
¿Cómo califica el proceso de nombramientos de maestros y profesores que realiza el Meduca? https://www.prensa.com/_1344a9e52  vía @prensacom @Meduca_Panama,sistema educativo
Los nombramientos son otro negociado no del @Meduca_Panama sino de la Asociación de maestros y profesores,sistema educativo
Maestros en contra de los nombramientos virtuales http://ent.vn/wLqA9j  #panama,sistema educativo
La Asociación de Profesores de Panamá realizó un llamado al Ministerio de Educación por la falta de nombramientos de 800 docentes en varias escuelas del país.  http://bit.ly/2uOGMWR  #NoticiasTVN,sistema educativo
@Meduca_Panama extiende la fecha hasta el 27 de noviembre para aplicar por el concurso de nombramientos de profesores para este 2018.,sistema educativo
"Alerta educadores, la politica partidista, no se debe mezclar con la educación. Panamá Bilingue. Es eso ,Si hoy lo hacen con los profesores de inglés, luego serán las demas http://materias.NO  A LOS NOMBRAMIENTOS FUERA DE LA LEY",sistema educativo
"#Panamá: Asociación de Profesores aseguran que hay lentitud en los nombramientos, falta unos 800 docentes https://bit.ly/2YGcgJy  #NexNoticias",sistema educativo
Al Minuto: Docentes protestan exigiendo nombramientos: http://url4.eu/1ZFLH,sistema educativo
"Docentes se toman la vía interanericana en David, Chiriquí, denuncian selectividad y favoritismo con docentes de Panamá Bilingüe. Exigen al MEDUCA un sólo concurso general de nombramientos. Aseguran que situación perjudica a docentes de inglés, de grado y asignaciones especiales.",sistema educativo
El ministro de Educación se reunió más de 5 horas con los gremios docentes de la provincia de Chiriquí que reclaman por los nombramientos de Panamá Bilingüe #NoticiasTVN,sistema educativo
Grupos de docentes anunciaron estar en contra de los concursos de nombramientos del @Meduca_Panama y amenazaron con paralizar el inicio del próximo año escolar. #TReporta,sistema educativo
Los nombramientos de los docentes está determinado por la ley 47.y no por un decreto. Ningún decreto tiene mas fuerza que.una ley. Por tanto los nombramientos de Panama Bilingue deben someterse a la ley 47 de 1946. Y no a ningún decreto,sistema educativo
Docentes se pronuncian por concurso de nombramientos de educadores Vía @profyadirapino,sistema educativo
"Panamá: Docentes esperan por nombramientos, pero a escuelas les faltan http://otrasvoceseneducacion.org/archivos/40376",sistema educativo
#Panamá Docentes denuncian ilegalidades en proceso de nombramientos del Meduca #Noticias http://fb.me/4F9lF1eZz,sistema educativo
Meduca espera completar nombramientos de docentes la próxima semana http://bit.ly/1Qxj8Ns  #Panamá,sistema educativo
#Educación: @Meduca_Panama reconoce fallas en nombramientos de docentes. Más en http://bit.ly/1XyE8bd,sistema educativo
Docentes cuestionan al Meduca por 900 nombramientos pendientes ,sistema educativo
Educadores Panameños son reprimidos por la Policía Anti motines en las Afueras del Ministerio de Educación. Los docentes exigen sus pagos atrasados palabras del gremialista Diógenes Sánchez. @Meduca_Panama @ASOPROF30 @ProtegeryServir #educadores #derechoshumanos,sistema educativo
Se pronunció la Unión de Educadores de Panamá para exigir los pagos atrasados. Algunos docentes tienen más de 1 año sin cobrar. #TReporta,sistema educativo
"Docentes marchan hacia la @asambleapa por el aumento de la electricidad, pagos atrasados y el abandono de la jornada extendida por parte se @Meduca_Panama",sistema educativo
Docentes amenazan con cerrar la vía Omar Torrijos si a las 11:30 AM no reciben respuesta del @Meduca_Panama exigen pagos atrasados.,sistema educativo
Docentes culpan al @Meduca_Panama por pagos atrasados. #TReporta,sistema educativo
Docentes piden auxilio por pagos atrasados @Meduca_Panama 6 año sin cobrar denuncian. @radiopanama,sistema educativo
"98% de docentes han recibido pagos atrasados, aseguró viceministro. http://www.telemetro.com/_2e45be97  #Panama",sistema educativo
"Docentes cumplen 7 horas de cierre en #SanFelix #Chiriquí Reclaman pagos atrasados y nombramientos, Tras accidente de Hato Chami #Panamá",sistema educativo
Docentes siguen denunciando falta de nombramientos a nivel nacional @Meduca_Panama,sistema educativo
Cuando se hace pagos atrasados a docentes de Panamá por casi un curso debe hacerse con intereses. Ellos los pagan a préstamos para vivir,sistema educativo
Dirigentes magisteriales se reúnen con autoridades del @Meduca_Panama por pagos atrasados a docentes.,sistema educativo
Docentes de Panamá Bilingüe y Ministra firman acuerdo sobre pagos atrasados http://bit.ly/2Ncsh4g,sistema educativo
"Buenas tardes @Meduca_Panama cuanto tiempo más hay que esperar para que hagan los pagos atrasados a los docentes que hicieron licencias, saludos .",sistema educativo
"Aprueban traslados de partidas al Meduca, 5.3 mdd serán para pagos atrasados a docentes https://buff.ly/2NbqpYe  #Panamá",sistema educativo
"El @Meduca_Panama logró concretar en la @asambleapa el traslado de 13 partidas por el monto de B/.31 millones de dólares, de los cuales B/. 5.3, están destinados para cumplir con los pagos atrasados a los docentes. #SertvDigital",sistema educativo
Profesores realizarán marcha a la @PresidenciaPma si @Meduca_Panama no realiza los pagos atrasados a 300 educadores,sistema educativo
"#ElPaisDD Diógenes Sánchez, secretario general de la Asociación de Profesores de Panamá, explicó que la razón es por algunos pagos atrasados por parte del Ministerio de Educación (Meduca).",sistema educativo
Profesores del programa Panamá Bilingüe piden al Meduca pagos atrasados http://bit.ly/2N7DAe6,sistema educativo
Este año escolar 145 escuelas serán parte del programa de jornada extendida del @Meduca_Panama,sistema educativo
Ministerio de Educación #Panamá mantendrá jornada escolar extendida http://impresa.prensa.com/_1027e90c2,sistema educativo
La jornada extendida es un buen programa pero como vas a implementar una jornada extendida si no tienes las estructuras adecuadas y empiesas a reparar las mismas dos semanas antes de empesar el periodo escolar. Hasta un niño de 8 años sabe q eso es imposibe #Panamá,sistema educativo
"Jornada escolar extendida está en evaluación, Ministra http://bit.ly/1D5GJnu  #Panama",sistema educativo
"Jornada Extendida de @Meduca_Panama, busca prevenir la deserciôn escolar.Aprendizaje por competencias.Transformaciôn de la realidad social.",sistema educativo
El Ministerio de Educación se prepara para la implementación de la jornada extendida para el periodo escolar 2017.@Meduca_Panama.,sistema educativo
"La Educación es un compromiso de todos y por esta razón la jornada extendida en 75 colegios ha beneficiado a 23,700 estudiantes, que en este periodo escolar 2018 tendrán un excelente #RegresoaClases. @Meduca_Panama @PresidenciaPma @leoalvarado25",sistema educativo
Docentes en huelga están en los predios de la Catedral. #HuelgaDocente en #Panamá entra en su quinto día.,sistema educativo
"Educadores de Panamá continúan en huelga: Los profesores demandan que esta evaluación, que se realiza semanalm... http://bit.ly/1uKaAdG",sistema educativo
Huelga de profesores en @SantiagoSty en @Veraguas09. Vía @PekiusIsz #Panama,sistema educativo
Ministra del @Meduca_Panama @MarujaGordaydeV solicita que educadores reflexionen sobre medida de huelga,sistema educativo
Conversamos con Diógenes Sánchez dirigente de la Asociación de profesores de Panamá sobre huelga general @laradiodelsur,sistema educativo
#EnDesarrollo Concentración de Maestro en huelga #Penonomé @CocleTrafico @mifavorita919 En apoyo Profesores Panamá #ParquePmé,sistema educativo
#Panamá Docentes en huelga acusan al presidente Varela de cerrar la mesa de diálogo,sistema educativo
Huelga indefinida decretan docentes en #Panamá por ajuste salarial y otras mejoras.,sistema educativo
Docentes inician huelga indefinida en Panamá http://bit.ly/2agvBcc,sistema educativo
Huelga nacional de docentes en Panamá http://bit.ly/2gnyqif,sistema educativo
Panamá: Finalizó huelga de docentes http://bit.ly/2xT39H8,sistema educativo
Docentes en huelga se reúnen frente a la Defensoria del Pueblo en ciudad de Panamá esperando respuesta del gobierno http://fb.me/1xnNmyIlq,sistema educativo
Panama : Docentes levantan huelga y reinician clases mañana - http://www.tvn-2.com/_10e62639d,sistema educativo
Nota enviada por AEVe a @Meduca_Panama por la seguridad de los Docentes en huelga en áreas de Díficil Condición Laboral de la comarca Ngabe,sistema educativo
"#Video Docentes en huelga cierran calle frente a la @DefensoriaPan. Esperan a la ministra @Meduca_Panama sino, no abrirán la vía.",sistema educativo
Educadores denuncian al Meduca por incumplimiento en pagos atrasados -,sistema educativo
"#RPCRadio Unión Nacional de Educadores de Panamá mantiene llamado a suspensión de clases este martes, y pide al diputado Fanovich que retire de la Asamblea el proyecto de ley que reforma el Plan de Retiro Anticipado Autofinanciable (PRAA), anuncia el dirigente Luis López.",sistema educativo
Cierre de Panamericana en David frente @Meduca_Panama por educadores en Paro. @MiDiarioPanama @TReporta,sistema educativo
Hoy a partir de las 8pm en @fetv05 los temas de análisis son Panamá Bilingüe y el anuncio de paro por parte de los educadores,sistema educativo
Educadores anuncian paro por 24 horas a partir del próximo lunes,sistema educativo
TVN NOTICIAS Profesores del Instituto Comercial Panamá en paro: Los profesores del turno vespertino del Instituto ... http://bit.ly/cKQyA3,sistema educativo
Provincia: Profesores suspenden paro: http://url4.eu/1jGBf,sistema educativo
Otra vez tarde hacia @kwcontinente. Comentaremos sobre el paro de profesores. Datos que nadie tiene. En @convergenciakw #Panama a las 7pm,sistema educativo
Hoy compartí con @PresidenciaPma y @Meduca_Panama en el reconocimiento a los y las estudiantes que en 2017 se destacaron en sus logros académicos. ¡Felicidades! Motivamos a todos los niños y niñas de Panamá para que este 2018 ellos también destaquen.,sistema educativo
"#Panamá Centro Ed. Monseñor Fco Beckman: “Los logros de los estudiantes son tus logros, porque tú los encaminas"" http://ow.ly/Fndr7",sistema educativo
@sertvnoticias @Meduca_Panama los logros de los jóvenes estudiantes serán más cuando seles de las becas universitarias,sistema educativo
@Meduca_Panama @IFARHU @senacyt Los estudiantes que reciben hoy un reconocimiento por sus logros académicos son una prueba más de que en el país hay talento.,sistema educativo
Roxana Castrellón habla sobre los resultados de las pruebas de lectura de estudiantes de Panamá,sistema educativo
La Dirección de Perfeccionamiento @Meduca_Panama capacitará a directores y docentes de 200 centros educativos en las áreas donde sus estudiantes mostraron resultados por debajo del promedio en las pruebas del Concurso 2017,sistema educativo
En la inauguración de la sede de Panamá del Convenio Andrés Bello. Esta etapa priorizará la estrategia de integración educativa para fortalecer logros de aprendizajes de estudiantes de la región,sistema educativo
Juan Carlos Varela se reúne con maestros en paro y promete diálogo vía @EstrellaOnline http://laestrella.com.pa/p/23772571,sistema educativo
Buenos días Panamá! Feliz retorno a clases a todos los estudiantes y profesores! Que este sea un año escolar de logros y éxitos!,otros
Ante estudiantes de medicina SÁEZ LLORENS REALIZA RECUENTO DE LOGROS Y PROYECTOS DE LA CSS | CSS Panamá: http://bit.ly/nDlVX8  via @AddThis,otros
"2/2. Aún no llegamos al suicidio de militares, educadores y médicos como ocurrió en la URSS por suspensión de sueldos. Si la espiral de la historia nos lleva hacia Nicaragua o Panamá saldremos airosos pero si nos lleva hacia Cuba, seguro estoy, que habrá un Holodomor. #6Feb",otros
1. Suspensión de llamadas al reo inmencionable...debe tar emp...ao. 2. Empujones en la multi mariposa...tiradera de cajones y to eso 3. Topón de educadores al mejor estilo tableño...unos disque Praa...otros disque No Praa Q + podemos pedir en las noticias exclusivas de #Panama ?,otros
,directores
El día de hoy se llevó a cabo el Taller “Estrategias para un año Escolar Exitoso 2019” con @FundacionProEd,directores
Contó con la participación de los,directores
Directores de los centros educativos inscritos en las ediciones del Concurso Nacional por la Excelencia Educativa. https://t.co/PJoGHezBmr,directores
"Directores que obtuvieron el 2do lugar y premio regional en el Concurso Nacional por la Excelencia Educativa 2018, culminaron satisfactoriamente capacitación ""Academia Liderazgo para Directores"" con @FundacionProEd",directores
#HablemosDeEducacionPma https://t.co/PYQe1XoEdS,directores
RT @frantrej05: El viernes compartí con más de 100 directores de Panamá Centro. Me gustaron mucho las palabras de la Directora del C.E. Rep…,directores
Nos visitó en la Fundación la Directora del C.E. Pablo Emilio Corsen - Segundo lugar del Concurso #CaminoALaExcelencia https://t.co/aDyixqo1AQ,directores
"RT @frantrej05: Da mucha esperanza escuchar al Director del Colegio Félix Olivares de Chiriquí, centro ganador del 1re lugar del Concurso @…",directores
"RT @Debate_Abierto: ""El director de la escuela es el líder, y la fundación está dando capacitaciones para darle mejores herramientas. Es un…",directores
Gracias a Directores y Supervisores de Herrera por su tiempo y compromiso con nuestra educación #CaminoALaExcelencia https://t.co/13i3QgpAkZ,directores
RT @MelyWongSagel: Felicitamos a este grupo de docentes y directores de colegios que aceptaron el reto de la #excelenciaeducativa con la @o…,directores
"RT @Debate_Abierto: ""Parte de los premios del concurso van enfocados a los directores porque es clave en la formación. El cambio que necesi…",directores
,otros
@Manuele_spinosa nos habla acerca de los resultados presentados por el @Meduca_Panama referentes a las pruebas crecer,evaluacion
"En Panamá Este, la Dirección de Evaluación aplicó las pruebas Crecer a estudiantes de nivel básico general.",evaluacion
"Los resultados bajos, de las pruebas CRECER, evidencian los grandes retos y oportunidades de mejoras que existen para la educación en Panamá. #NoticiasTVN #VariedadesPA #EconomiaPA #pruebascrecer #EducaciónTareaDeTodos #hablemosdeeducacion19 #educacion #educacioninfantil",evaluacion
La extensión de @udelasoficial de Coclé formó parte de la aplicación de las pruebas Crecer 2018 en las escuelas del área de Panamá Oeste @Meduca_Panama @CIAES_UDELAS @CEUDELAS @udelas,evaluacion
"Estos señores quieren plata sin justificar su actuar en el ámbito educativo, ningún gremio dijo nada de las pruebas crecer donde nuestros estudiantes salieron muy mal.. entonces los que enseñan no hacen su trabajo",evaluacion
"Deben de jubilar a este poco de viejos que hacen daño a la educación.... aumento sin evaluación.. miren la pruebas crecer de MEDUCA, No están enseñando nada",evaluacion
"Panamá reprueba en la prueba Crecer. Español, matemáticas y ciencias naturales son el talón de Aquiles",evaluacion
Estudiantes de primaria sacan mala nota en prueba Crecer https://ensegundos.com.pa/2019/05/18/estudiantes-de-primaria-sacan-mala-nota-en-prueba-crecer/ … #Panamá #EnSegundos,evaluacion
PANAMA REPRUEBA CRECER. TENEMOS UN GRAVE PROBLEMA EN EDUCACIÓN. Yo creo que lo hacen a propósito. @Meduca_Panama,evaluacion
#NoticiasTVN Ministerio de Educación (@Meduca_Panama) revela resultados a nivel nacional de prueba 'Crecer'. Detalles en http://bit.ly/30quGPp,evaluacion
El @Meduca_Panama revela resultados a nivel nacional de prueba 'Crecer'. http://bit.ly/2VJ7eyg  #NoticiasTVN,evaluacion
Meduca revela resultados a nivel nacional de prueba 'Crecer' https://www.tvn-2.com/_13c4a4c08  vía @tvnnoticias,evaluacion
"OMG! No pasan la prueba ""Terce"" q es para primaria ! Los estudiantes de secundaria! Pobre Panamá ! Auxilio con la educación!",evaluacion
Juan Planells explica qué es la prueba Terce y para qué le sirve a Panamá https://youtu.be/3_IT4-8iXoM,evaluacion
A los q no estaban enterados se aplicò la prueba TERCE un estudio regional comparativo de la oficina de la UNESCO a colegios en Panamà.,evaluacion
"Interesante información sobre resultados de la prueba TERCE 2013 en Panamá y los desafíos para PISA 2018, es importante q se informe al país",evaluacion
"Colegios Particulares reunidos @Meduca_Panama para conocer los resultados del TERCE, prueba PISA 2015 -2016",evaluacion
"¿ #SabíasQué 2 de cada 10 docentes de 6to grado en #Panamá , no asiste dos o más veces al mes a clases, según la prueba TERCE 2013? #ParaCadaNiño y adolescente #Educación de calidad. #DíaDeLaEducación  @quexopajackson",evaluacion
#Panamá: Panamá tiene el sistema de medición educativo más débil de América Latina - Cuando se cruza información como los resultados de la prueba TERCE versus los índices del Producto I http://ow.ly/V22B50fH2Ju,evaluacion
Se rinde cuentas a la soc dresultados del sist educativo en prueba TERCE.Esfuerzo @Meduca_Panama @UxlaE @frantrej05,evaluacion
@julian09moran @Meduca_Panama Impacto de la jornada extendida en los aprendizajes. Prueba TERCE Caso: Panamá 2013,evaluacion
"""Los sindicatos docentes de Panamá criticaron la propiedad cultural de los ítems de la prueba #TERCE para los estudiantes.""",evaluacion
@Meduca_Panama Con + de 500 embarazadas en las escuelas y los mil y y tanto revalidadando quien necesita prueba TERCE para medir aprendizaje,evaluacion
Así lo demuestra el diagnóstico de Panamá en la prueba #TERCE de recolección de data educativa de @UxlaE y #MEDUCA,evaluacion
"@NiviaRossana de #UNCEP, explicó el diagnóstico de Panamá en la prueba #TERCE de recolección de data educativa https://www.facebook.com/138869792846805/photos/pcb.1009867619080347/1009859655747810/?type=3&theater …",evaluacion
Meduca no espera buenos resultados de la prueba PISA. Escuelas en paro por daños a los edificios falta de insumos y profesores. Varela v a enviar profesores a Jordania a enseñar qué? a niños refugiados. La millonaria organización de la JMJ sigue adelante. QUO VADIS PANAMA?,evaluacion
"En la prueba d Evaluación Int'l d Alumnos(PISA), Panamá ocupo la posición 62 d 65 países. En el 2012 no participó. ¿Prosperidad con equidad?",evaluacion
Más de 6 mil jóvenes serán seleccionados para participar de la prueba PISA a la que Panamá vuelve a aplicar casi después de 9 años. Se espera que los resultados finales sean dados a conocer en el año 2019. @Meduca_Panama,evaluacion
Ahora que Panamà se comprometa con la OCDE para restablecer la Prueba PISA 2018 es q empieza el arduo trabajo para el gob nacional.,evaluacion
Tercer lugar d Panamá como los peores de la región en educación y fracaso en Prueba PISA x NO invertir en educación!!!!,evaluacion
Prueba PISA 2009 y posición de Panamá!!! Y ahora ni en la lista quedaríamos x NO tomar medidas desde esos resultados!,evaluacion
"MEDUCA da importante paso con prueba PISA, sellando alianza con OCDE para medición de la calidad educativa en Panamá",evaluacion
"La Prueba #PISA se aplicará en Panamá en el mes de junio, razón más que importante para advertir la necesidad de enfocarnos en prepararnos, pues es el mes del Mundial en el que participa  por vez primera.",evaluacion
Importancia de la prueba PISA en Panamá. ,evaluacion
¿Sabías #Panamá se ubicó en las trasantepenúltima posición entre los 65 países participantes en prueba PISA? Todo bien según ciertos genios.,evaluacion
Porqué no aplican la prueba del PISA aquí en Panamá??,evaluacion
#CaminoALaExcelencia Detalles de la prueba PISA realizada en el 2009 y dónde está Panamá actualmente http://tvn-2.com/tv/en-directo/,evaluacion
VÍDEO| Aplican pruebas del Concurso de Excelencia Educativa en Escuela Estado de Israel https://buff.ly/2SiFifs  #Panamá,evaluacion
¿Quién dirige el Colegio Guillermo Endara Galimany? Es el mejor colegio público del país. Multicampeones de Excelencia Educativa y y ahora ganan el Concurso Nacional de Oratoria. Mis respetos,evaluacion
#LEPNacional El día de hoy se realizó la #PrimeraPruebaCNEE2019 de Excelencia Educativa,evaluacion
"El 50% de las empresas formalmente establecidas en #Panamá reportan dificultades para contratar mano de obra calificada panameña (OCDE). Priorizando la excelencia educativa se lograría insertar a más panameños en estas plazas de trabajo, sacando a cientos del empleo informal.",evaluacion
"El Dr Julio Escobar de CIEdu presenta resultados de los análisis de datos del Concurso Nacional por la Excelencia Educativa, incluyendo características de los centros educativos cuyos estudiantes obtienen mejores resultados en las pruebas. #Panamá #educación",evaluacion
Estoy tan emocionada con el Concurso a la Excelencia Educativa. Y el domingo Héroes. Panamá ¡juntos podemos! Los buenos somos más.,evaluacion
Estudiantes de diferentes CE de Panamá Oeste que pasaron a la segunda fase del Concurso Nacional de Excelencia Educativa,evaluacion
Aden University Campus Panama como anfitrión del lanzamiento del Concurso Nacional Por la Excelencia Educativa con la asistencia de los más importantes actores de la Educación en Panama,evaluacion
#ExcelenciaEducativaPma Destacando la excelencia educativa en las escuela oficiales de Panamá,evaluacion
Panamá no participará en prueba PISA este año http://ent.vn/wZBi7f  #panama,evaluacion
PANAMÁ NO APTA PARA LA PRUEBA PISA. EN EDUCACIÓN NO SERVIMOS NI PA' LIMPIÓN,evaluacion
"""Panamá aún no puede ingresar a la prueba PISA porque no estamos para pruebas de análisis, sino para pruebas memorísticas"" Mirna de Crespo",evaluacion
"Sabíamos que íbamos a quedar mal, importante es medirnos para mejorar. Bien @Meduca_Panama",evaluacion
A los q no estaban enterados se aplicò la prueba TERCE un estudio regional comparativo de la oficina de la UNESCO a colegios en Panamà.,evaluacion
Los pobres resultados de las pruebas Crecer del @Meduca_Panama deben de tener un impacto en la educación nacional. ¿Cómo se va a aumentar $300 al salario de los docentes si los estudiantes no aprenden? Y encima pagar más por ello. #Ilógico,evaluacion
RT @frantrej05: Este año regresamos al Mundial de Educación PISA������. Tenemos que apoyar a las selecciones nacionales que están en las escuela…,evaluacion
RT @frantrej05: Este año Panamá va por 1ra vez al ⚽️Mundial de fútbol y regresamos al ������Mundial de Educación con la prueba PISA ������,evaluacion
"RT @Eirasantamaria: Región Educativa de Chiriquí, participa de la presentación de Logros, Proyectos y Retos del SIMECE por parte de la Dir.…",evaluacion
RT @TReporta: El Viceministro del @Meduca_Panama Carlos Staff señaló que Panamá ya está preparada para la prueba PISA; un estudio que mide…,evaluacion
"Mi opinión es que la Juventud PRD es la más organizada, preparada y con la mejor voluntad de hacer crecer a Panamá. De eso no tengo pruebas pero tampoco dudas.",otros
No soy Anti-Social ni existe odio porque la verdad les duele a tantos? Ya hay que crecer y entender que existe una realidad en Panamà y es que gobiernos han robado y mucho y tratar de esconder eso porque NO HAY PRUEBAS es una falta de respeto hacia la sociedad q no tiene...,otros
"Hoy, el lugar donde estudies determina la calidad de educación que recibes #ActuemosUnidos para cambiar esta realidad, cada aporte cuenta",educacion
"En el seguimiento y la continuidad al sistema educativo, radica la importancia de logro en la #calidad educativa. #ExcelenciaEducativaPma https://t.co/Nwrs5hAGHD",educacion
"RT @TReporta: ""Ha Panamá le importa mucho lograr una educación de calidad"" Julio Escobar @ExcelenciaPma #TReporta",educacion
RT @FundacionProEd: Hoy estaremos participando en el Congreso Internacional de Educación Integral- Retos del Milenio. Compartiremos nuestra…,educacion
"La habilidades blandas, aprender a tejer, escribir con tiza o practicar nuevas palabras jugando con pelotas son actividades que van más allá de una moda de Silicon Valley. Este tipo de educación se convierte en una estrategia para innovar #Educación https://t.co/i2EDtMd5Yv https://t.co/X7CXDIsxM1",educacion
RT @marianaprv: Lo bueno se comparte! Éxitos a @ExcelenciaPma y sus proyectos! La educación integral es CLAVE y el trabajo con docentes mar…,educacion
"Aunque las habilidades cognitivas están relacionadas con resultados en el mercado laboral, su importancia ha venido cayendo en las últimas 2 décadas, mientras que los retornos a las habilidades blandas han ido aumentando #Educación https://t.co/DiDaS29tgv https://t.co/olQKUqOZhl",educacion
RT @Garbochic: Que hermosura. La educación integral es la solución https://t.co/ZfAnykFR4J,educacion
RT @OrisSanjur: Interesante artículo. No todo es tecnología. Es necesario que nuestros chicos y chicas desarrollen habilidades blandas. Deb…,educacion
RT @Infoplazass: Queremos Felicitar a la Fundación Excelencia Educativa por su labor en resaltar la calidad de educación en las escuelas de…,educacion
RT @ManuelATronge: El Jueves se entregaron resultados Unesco sobre calidad de educación en Latinoamérica. Nuestros candidatos no dijeron na…,educacion
Más de 2000 estudiantes participaron en #ExcelenciaEducativaPma. ¡Gracias! por querer una #Educación de calidad para #Panamá.,educacion
RT @Telemetro: ¡ @RSEMedcom Impulsando la educación de calidad como una prioridad nacional y apoyando el Concurso por #ExcelenciaEducativaP…,educacion
PANAMÁ - BANCO MUNDIAL: EDUCACIÓN POR COMPETENCIAS http://www.agenciawalsh.org/la/74-ac/10161-panama-banco-mundial-educacion-por-competencias.html … #CyberPunkRevolution,educacion
Espero estar viva cuando en Panamá se adopte la educación por competencias.,educacion
La educacion por competencias. Por Olmedo Beluche. Contextualizado en Panama http://almanaquefme.org/?p=2903,educacion
"Compartimos con ustedes fotos del Foro ""La Educación por Competencias en Panamá"" organizado por los estudiantes... http://fb.me/378H5GZih",educacion
"He publicado 61 fotos en Facebook en el álbum ""Foro ""La Educación por Competencias en Panamá"""". http://fb.me/6BlY2SEbM",educacion
Muy buen artículo #Panama | Educación por competencias: Eduardo Flores Castro | http://bit.ly/oAk01E  via @prensacom,educacion
"Panamá: La pedagogía del opresor, educación por competencias http://tinyurl.com/m7e55ya  @kaosenlarednet",educacion
"Panamá: La pedagogía del opresor, educación por competencias http://tinyurl.com/m7e55ya  @kaosenlarednet",educacion
"La educación por ""competencias"" y el neoliberalismo (por Olmedo Beluche, profesor de la universidad de Panamá) http://sexta-azcapotzalco.blogspot.com/2013/03/la-educacion-por-competencias-y-el.html?spref=tw …",educacion
"Excelente Foro ""Educación por Competencias en Panamá"". Felicidades estudiantes de Docencia Superior. @PostGrado_UMIP",educacion
"“La familia tiene en la escuela al mejor aliado en la educación en valores para promover principios como la solidaridad, la cooperación y el compromiso social” (Club Kiwanis de Panamá)",educacion
Promovamos mayor conciencia cívica para que podamos tener una mejor responsabilidad ciudadana. La educación en valores debe ser prioridad en cada hogar panameño. Practica los valores cada día.,educacion
"Panamá necesita la práctica continúa de la educación en valores, misma que inicia en casa y no en la primaria como muchos padres piensan.",educacion
"Como ciudadanos independientes tenemos que hacer que Panamá se transforme en positivo, no más corrupción ni ineficiencia, es la hora de la transparencia y la efectividad, de la educación en valores y principios. ¡Juntos podemos! Apoya con tu firma en el 8-8. Contacto: 6269-4001",educacion
"buenos dias PANAMA cuánta educación en valores, ética y principios necesitamos? ese afán de poder y de tener enfermizo hace mucho daño",educacion
Más educación en valores es lo que Panamá necesita,educacion
"Todavía seguimos pensando q la educación no debe ser 1ra prioridad de todos en #Panama? No solo educación formal,sino educación en valores!",educacion
Sin educación en valores Panamá no avanza! Tecnología y cemento no construyen cultura ciudadana ni mejoran el país! Educación! Educación!!!,educacion
".@EdwinECabreraU: ""Es importante la educación en valores"" #NoticiasYMás #EducaciónSexual #Panamá",educacion
Empresa promueve la educación en valores - #Panamá #Noticias #MEDUCA -https://goo.gl/7WtASQ,educacion
Debemos retomar la educación en valores: #Etica #Civísmo #Tolerancia #CulturaDePaz Panamá lo necesita!,educacion
“Muy contenta de haber compartido las buenas prácticas de educación socioemocional de la @EscolaDaInteligencia de @augustocury. Continuaremos promoviendo la aplicación de la Escola da Inteligencia hasta que sea una realidad en el sist. educativo de Panamá.” Mgtra. @ElsaFernandezA,educacion
"Se realiza Conferencia Magistral: Educación Socioemocional, en las instalaciones del Colegio Monseñor Francisco Beckmann. Vía @Meduca_Panama",educacion
"“Panamá exige una educación de calidad”, Ramona González",educacion
"Sueño con ese Panamá en el que alcancemos por fin la victoria y con ardientes fulgores de gloria, nos demos cuenta de que la única forma de llegar a los más altos estadios del conocimiento humano a través de una educación de calidad, incluyente y no divergente. #PonLosODSEnAcción",educacion
"Denle una cerveza a este hombre  ¿Suena descabellado? No. ¿Es posible? Si. ¿Panamá puede apostar por ello y salir ganando? CLARO QUE SI. Tener una educación de calidad, gratuita y una calidad de vida, SI es posible.",educacion
"Hay distintos tipos de inteligencia, por lo que es necesario dinamizar las metodologías e incluir la #tecnología. Una educación de calidad y actualizada debe ser prioridad en #Panamá || Circuito 8-8 #Vota10 para #DiputadoIndependiente pic.twitter.com/g1D1px3WLT",educacion
"Tenemos un compromiso por brindarle a Panamá un #CambioProfundo: con educación de calidad, con calles seguras y sin impunidad.",educacion
"Cambiar la Constitución en medio de una crisis económica no es la solución que necesita #Panamá hoy. Varela no cumplió con sus promesas y ahora quiere estancar al país 2 años más, cuando la gente exige dinero en el bolsillo, seguridad, educación de calidad y medicinas.",educacion
"Los panameños merecemos vivir en un Panamá más próspero y equitativo, con más oportunidades, seguro para nuestros hijos y con una plataforma de servicios públicos, salud y educación de calidad y accesible para todos.",educacion
